,X,Y,log
32,0,32,"[0.64991649 0.64991649 0.64991649 0.60743829 0.30159523 0.16566499
 0.14867371 0.13936463 0.14867371 0.16566499 0.17840845 0.16566499
 0.14867371 0.13168243 0.13168243 0.16991281 0.18265627 0.18265627
 0.15716935 0.13168243 0.13168243 0.14017806 0.16566499 0.16566499
 0.16566499 0.14867371 0.13168243 0.13168243 0.17416062 0.18265627
 0.18265627 0.14867371 0.12318679 0.12318679 0.14867371 0.16141717
 0.17416062 0.18265627 0.18265627 0.16566499 0.13593024]"
33,0,33,"[0.595      0.595      0.595      0.595      0.595      0.595
 0.57555555 0.56583333 0.55611111 0.48611111 0.41611111 0.27611111
 0.245      0.21388889 0.18277778 0.15166667 0.14388889 0.13611111
 0.12758863 0.12971925 0.13184987 0.13398049 0.13611111 0.14
 0.14388889 0.14777778 0.15166667 0.1575     0.16041667 0.16333333
 0.16041667 0.1575     0.15458333 0.15166667 0.14777778 0.14388889
 0.13611111 0.12055556 0.12055556 0.12055556 0.13805556 0.15555556
 0.16138889 0.16722222 0.16722222 0.16722222 0.16722222 0.16722222
 0.15555556 0.14388889 0.13805556 0.13222222 0.12055556 0.12055556
 0.12055556 0.12055556 0.12444445 0.12833333 0.14       0.15166667
 0.15166667 0.15166667 0.15166667 0.15166667 0.14777778 0.14388889
 0.14       0.13611111 0.12833333 0.12055556 0.12055556 0.12055556
 0.12055556 0.12055556 0.13027778 0.14       0.15944444 0.16333333
 0.16722222 0.16722222 0.16722222 0.16722222 0.15166667 0.14388889
 0.13611111 0.12444445 0.11277778 0.11277778 0.11277778 0.11277778
 0.12444445 0.13611111 0.14194445 0.14777778 0.15361111 0.15944444
 0.16333333 0.16527778 0.16722222 0.16722222 0.16722222 0.16722222
 0.15944444 0.15166667 0.14486111 0.13805555 0.13125    0.12444444]"
34,0,34,"[0.53886568 0.12326993 0.14792391 0.13735792 0.12326993 0.10918194
 0.10918194 0.14087992 0.15144591 0.15144591 0.13031392 0.10918194
 0.10918194 0.11622593 0.13735792 0.13735792 0.12326993 0.14440191
 0.15144591 0.12326993 0.13383592 0.15144591 0.13735792]"
35,0,35,"[0.595      0.595      0.595      0.55611111 0.23519519 0.12919173
 0.13611111 0.12758863 0.13611111 0.10269086 0.10269086 0.15555556
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12833333
 0.12055556 0.15944444 0.14244215 0.12587912 0.15944444 0.16722222
 0.16722222 0.15166667 0.12444444]"
36,0,36,"[0.64582489 0.64582489 0.64582489 0.60361411 0.29969652 0.16462204
 0.14773772 0.13848725 0.14773772 0.16462204 0.17728526 0.16462204
 0.14773772 0.13085341 0.13085341 0.16884311 0.18150634 0.18150634
 0.15617988 0.13085341 0.13085341 0.13929556 0.16462204 0.16462204
 0.16462204 0.14773772 0.13085341 0.13085341 0.17306418 0.18150634
 0.18150634 0.14773772 0.12241126 0.12241126 0.14773772 0.16040096
 0.17306418 0.18150634 0.18150634 0.16462204 0.13507448]"
37,0,37,"[0.53903359 0.53903359 0.53903359 0.53903359 0.53903359 0.50380264
 0.25013977 0.13740072 0.13035453 0.12330834 0.11944791 0.11558749
 0.11944791 0.12330834 0.13740072 0.14797    0.14268536 0.13740072
 0.12330834 0.11626215 0.10921596 0.10921596 0.10921596 0.14092382
 0.14620846 0.1514931  0.1514931  0.1514931  0.13035453 0.10921596
 0.10921596 0.11273905 0.11626214 0.13740072 0.13740072 0.13740072
 0.13740072 0.13035453 0.12330834 0.10921596 0.10921596 0.10921596
 0.14444691 0.14797    0.1514931  0.1514931  0.12330834 0.10216977
 0.10216977 0.12330834 0.12859298 0.13387763 0.13916227 0.14444691
 0.14797    0.1514931  0.1514931  0.1514931  0.13740072 0.12506989
 0.11273905]"
38,0,38,"[0.595      0.595      0.595      0.55611111 0.23519519 0.12919173
 0.13611111 0.12758863 0.13611111 0.10269086 0.10269086 0.15555556
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12833333
 0.12055556 0.15944444 0.14244215 0.12587912 0.15944444 0.16722222
 0.16722222 0.15166667 0.12444444]"
39,1,0,[0. 0. 0.]
40,1,1,[0. 0. 0.]
41,1,2,[0. 0. 0.]
42,1,3,[0. 0. 0.]
43,1,4,[0. 0. 0.]
44,1,5,[0. 0. 0.]
45,1,6,"[0.55022322 0.25488281 0.19015067 0.12541853 0.10518973 0.08496094
 0.08091518 0.07686942 0.07686942 0.09305246 0.10114397 0.10923549
 0.11732701 0.12541853 0.12616349 0.12690846 0.13395482 0.11303282
 0.10407429 0.10144731 0.10329399 0.10089708 0.12527382 0.13816555
 0.18210015 0.24276684 0.25052863 0.2467913  0.23869978 0.23060826
 0.19824219 0.11328125 0.09709821 0.08496094 0.44098772 0.48144531
 0.5219029  0.53404018 0.55426897 0.56236049 0.48953683 0.10923549
 0.10114397 0.09305246 0.08091518 0.0687779  0.0687779  0.07686942
 0.09305246 0.10114397 0.2953404  0.42480469 0.71205357 0.7484654 ]"
46,1,7,"[0.7286837  0.21965107 0.14992057 0.10130626 0.06356595 0.05349239
 0.05112171 0.05112171 0.06119793 0.07437357 0.09278476 0.10583564
 0.14526249 0.15210649 0.14799281 0.14842555 0.13456948 0.12594829
 0.12018713 0.12213313 0.12810943 0.08406071 0.08326697 0.08237649
 0.07321702 0.07321702 0.07321702 0.10110922 0.13398571 0.15437446
 0.17173872 0.18565252 0.20717745 0.28998505 0.32993757 0.40114948
 0.42400304 0.40833914 0.42043808 0.4365661  0.43461627 0.42186951
 0.08019007 0.07516271 0.06356595 0.05912316 0.06188417 0.07264664
 0.08727705 0.22096737 0.44770833 0.58224966 0.6450071 ]"
47,1,8,"[0.73715258 0.59078018 0.44440777 0.15166297 0.14108183 0.1305007
 0.11991956 0.10933842 0.10052081 0.09170319 0.07406796 0.07230444
 0.07054092 0.06701387 0.07406796 0.07759501 0.08112205 0.08817615
 0.09523024 0.10933842 0.10966315 0.10998787 0.11063732 0.10646083
 0.10437258 0.10228433 0.10052081 0.09875728 0.09699376 0.09523024
 0.08817615 0.08112205 0.07406796 0.07406796 0.07054092 0.06701387
 0.06348682 0.05995978 0.05995978 0.05995978 0.05995978 0.07759501
 0.08641262 0.09523024 0.09699376 0.09875728 0.10228433 0.10404785
 0.10581137 0.1075749  0.10933842 0.10933842 0.10933842 0.10933842
 0.10933842 0.10933842 0.10933842 0.11286547 0.11462899 0.11639251
 0.11658639 0.11668332 0.11678026 0.11483687 0.11289347 0.11095008
 0.10900668 0.10908064 0.10915461 0.10922857 0.10930253 0.10587655
 0.10245057 0.10049564 0.0985407  0.09658577 0.09463084 0.0926808
 0.09073076 0.08878072 0.08683069 0.08763564 0.08844059 0.08924555
 0.0900505  0.08900571 0.08796091 0.08691612 0.08587132 0.09192237
 0.09494789 0.09797341 0.10359284 0.10921227 0.12045113 0.12713847
 0.13382581 0.1587528  0.1836798  0.19057054 0.19746128 0.20793462
 0.21097616 0.21401771 0.20747843 0.20093915 0.194463   0.18798686
 0.18238742 0.17678798 0.17135664 0.16592531 0.15241284 0.14603217
 0.1396515  0.12013323 0.10061496 0.08280956 0.06500415 0.05740631
 0.05400185 0.0505974  0.04989756 0.04919773 0.04872276 0.04824778
 0.04800786 0.04776794 0.04776794 0.04776794 0.05719791 0.06662789
 0.07431205 0.08199622 0.09039081 0.0987854  0.11481262 0.13260847
 0.15228211 0.16306698 0.17385186 0.24505594 0.32245861 0.37286193
 0.39915293 0.42544394 0.43575534 0.44606673 0.46658    0.47489264
 0.48320528 0.48673232 0.49025937 0.47615119 0.462043   0.45322539
 0.44440777 0.42677255 0.34388697 0.26100139 0.17811581 0.09523024
 0.08641262 0.07759501 0.06877739 0.05995978 0.06348682 0.06701387
 0.07054092 0.07406796 0.08112205 0.0846491  0.08817615 0.08817615
 0.08817615 0.08817615 0.08817615 0.09170319 0.09523024 0.09523024
 0.09523024 0.09523024 0.09523024 0.09523024 0.09523024 0.09523024
 0.09170319 0.08817615 0.08112205 0.08112205 0.08112205 0.08112205
 0.08112205 0.07759501 0.07583149 0.07406796 0.07406796 0.07406796
 0.07406796 0.07406796 0.07935853 0.0846491  0.08993967 0.09523024
 0.09875728 0.10228433 0.10581137 0.10933842 0.18340638 0.22044036
 0.25747435 0.34035992 0.4232455  0.58901665 0.60488836 0.62076007
 0.65250348]"
48,1,9,"[0.92201234 0.59996975 0.27792716 0.23381174 0.18969632 0.16322706
 0.13675781 0.1147001  0.09264239 0.08823085 0.0838193  0.0838193
 0.0838193  0.0838193  0.09264239 0.10146547 0.11028856 0.11911164
 0.11911164 0.11911164 0.12793473 0.13675781 0.13675781 0.13675781
 0.13675781 0.13757013 0.13838245 0.13315859 0.12793473 0.12352318
 0.11911164 0.1147001  0.11028856 0.10146547 0.09264239 0.09264239
 0.09264239 0.17444731 0.25625223 0.26471577 0.27317931 0.27114169
 0.26910408 0.26910408 0.26910408 0.260281   0.25145791 0.24263483
 0.23381174 0.22498866 0.21616557 0.17205015 0.12793473 0.12352318
 0.11911164 0.11028856 0.10146547 0.09264239 0.09264239 0.09264239
 0.09264239 0.09264239 0.11028856 0.12793473 0.15440398 0.18087323
 0.20293095 0.22498866 0.24704637 0.26910408 0.28675025 0.30439642
 0.32204259 0.33968876 0.39703881 0.45438886 0.46762348 0.48085811
 0.52497353 0.56908896 0.58232358 0.59555821 0.59555821 0.59555821
 0.60438129 0.61320438 0.61320438 0.61320438 0.59555821 0.57791204
 0.55585433 0.53379662 0.32645413 0.11911164 0.11028856 0.10146547
 0.09264239 0.0838193  0.07940776 0.07499622 0.07499622 0.07499622
 0.07499622 0.07499622 0.0838193  0.09264239 0.10146547 0.11028856
 0.11028856 0.11028856 0.11028856 0.11028856 0.11028856 0.1147001
 0.11911164 0.11911164 0.11911164 0.11911164 0.11911164 0.11911164
 0.11911164 0.11028856 0.10146547 0.10146547 0.10146547 0.09705393
 0.09264239 0.09264239 0.09264239 0.10146547 0.11028856 0.11911164
 0.12793473 0.13675781 0.2294002  0.32204259 0.46321194 0.60438129
 0.67055443 0.73672756 0.77643144 0.81613532]"
49,1,10,"[0.82190099 0.53482552 0.24775006 0.16909925 0.10224606 0.0924147
 0.08258335 0.07865081 0.07471827 0.08258335 0.09044843 0.07865081
 0.06685319 0.06685319 0.06685319 0.09044843 0.11404368 0.11797622
 0.12190876 0.12190876 0.12190876 0.12190876 0.12190876 0.12190876
 0.12190876 0.12190876 0.12190876 0.12190876 0.1258413  0.12977384
 0.12153888 0.12186874 0.10551028 0.1059314  0.10635252 0.10677364
 0.10719475 0.10379906 0.10040336 0.09923845 0.09807354 0.09690862
 0.09574371 0.09911707 0.10249043 0.10586379 0.10923715 0.09591025
 0.08258335 0.08258335 0.09831352 0.11404368 0.13763892 0.16123416
 0.17106552 0.18089687 0.19072822 0.20055957 0.21039092 0.22022227
 0.23005363 0.23988498 0.24775006 0.25561514 0.26348022 0.2713453
 0.28707546 0.30280563 0.35392865 0.37949017 0.40505168 0.4168493
 0.42864693 0.44830963 0.46797233 0.48763503 0.50729774 0.51319655
 0.51909536 0.52499417 0.53089298 0.53875806 0.54662314 0.54662314
 0.53089298 0.51516282 0.50533147 0.49550012 0.48566876 0.47583741
 0.38342271 0.291008   0.1985933  0.1061786  0.09831352 0.09044843
 0.08258335 0.07471827 0.07078573 0.06685319 0.06685319 0.06685319
 0.06685319 0.06685319 0.06685319 0.07078573 0.07471827 0.07865081
 0.08258335 0.09044843 0.09831352 0.09831352 0.09831352 0.09831352
 0.09831352 0.09831352 0.09831352 0.09831352 0.09831352 0.09831352
 0.10224606 0.1061786  0.1061786  0.1061786  0.1061786  0.1061786
 0.1061786  0.1061786  0.1061786  0.1061786  0.10224606 0.09831352
 0.09044843 0.09044843 0.09044843 0.08258335 0.08258335 0.08258335
 0.09438097 0.1061786  0.11404368 0.12190876 0.28707546 0.53875806
 0.59774617 0.65673428 0.67443071 0.69212715 0.70982358 0.72752001]"
50,1,11,"[0.12572499 0.07705725 0.10950241 0.12572499 0.12572499 0.12647177
 0.12721856 0.10139112 0.06894596 0.06894596 0.06894596 0.10950241
 0.12572499 0.13428214 0.12551362 0.10881318 0.10354639 0.10114363
 0.14619273 0.21120792 0.2355793  0.24336005 0.2511408  0.21494917
 0.10950241 0.10544676 0.08516854 0.18655966 0.20683788 0.24739433
 0.36500803 0.52317818 0.54751205 0.54751205 0.55562334 0.56373463
 0.53128947 0.10139112 0.06894596 0.06894596 0.09327983 0.10139112
 0.10139112 0.10139112 0.10950241 0.10950241 0.10950241 0.09327983
 0.12572499 0.29606207 0.4258427  0.55562334 0.71379348]"
51,1,12,"[0.78375    0.646875   0.51       0.23581277 0.21690414 0.19799551
 0.16031039 0.14897994 0.1376495  0.11507634 0.10555995 0.09608241
 0.09085995 0.08563749 0.07451628 0.07174923 0.06898218 0.06527811
 0.06166114 0.05973386 0.05785426 0.05605449 0.05722755 0.05837925
 0.05956398 0.06020109 0.0608382  0.06154862 0.06225904 0.06388291
 0.06482351 0.06576411 0.06795363 0.06798015 0.06837309 0.06874969
 0.0691263  0.07227788 0.07542946 0.08227397 0.08426649 0.08542042
 0.08657434 0.08915674 0.09196781 0.09495763 0.09865623 0.10041048
 0.10216472 0.10393856 0.1057124  0.1068727  0.10783712 0.1082041
 0.10857108 0.10788744 0.10427373 0.10066001 0.09702706 0.09339411
 0.08983344 0.08625    0.0825     0.07875    0.07875    0.07875
 0.07875    0.07875    0.075      0.07125    0.069375   0.0675
 0.06375    0.06375    0.06375    0.06375    0.06375    0.06375
 0.06375    0.0825     0.10125    0.105      0.106875   0.10875
 0.1125     0.11625    0.11625    0.11625    0.11625    0.11625
 0.11625    0.11625    0.118125   0.12       0.121875   0.1228125
 0.12375    0.12385306 0.12395613 0.12405919 0.12416226 0.12209602
 0.12002978 0.11796353 0.11589729 0.11605456 0.11621184 0.11256929
 0.11165866 0.11074802 0.10892675 0.10684824 0.10476973 0.10061271
 0.10141585 0.10221899 0.09974411 0.09850668 0.09726924 0.09231949
 0.09317533 0.09403116 0.09574284 0.09445687 0.09316614 0.09196681
 0.09076748 0.09376659 0.09674632 0.09970766 0.10265206 0.12591612
 0.12911834 0.13230967 0.13563773 0.1389658  0.16450455 0.1772301
 0.18995564 0.19315848 0.19637895 0.19977349 0.20316803 0.2049368
 0.20670558 0.21027869 0.22355538 0.22131288 0.219946   0.21862403
 0.21817556 0.21777374 0.2158152  0.21385667 0.21000051 0.2063248
 0.20264909 0.19891475 0.19523643 0.19342423 0.19161204 0.18803921
 0.18096692 0.17745242 0.17393791 0.13852992 0.10310217 0.10138171
 0.09966126 0.09801764 0.09639166 0.09558642 0.09478118 0.09318401
 0.09159786 0.09002038 0.08303393 0.07602166 0.07610684 0.07615771
 0.07620857 0.07632549 0.07639078 0.07645607 0.07659866 0.07675151
 0.07691277 0.07699668 0.07708059 0.08461054 0.09217679 0.09977789
 0.10616145 0.1267982  0.14686465 0.15394861 0.16074382 0.17589968
 0.1906076  0.19618814 0.20168151 0.22511798 0.24821906 0.26767397
 0.28712888 0.30648428 0.32583969 0.32954215 0.33324462 0.34136652
 0.35656497 0.37268455 0.38983332 0.3989619  0.40809048 0.41633687
 0.42551839 0.43555435 0.44114822 0.44184646 0.44243194 0.44918585
 0.45593977 0.45600938 0.45607899 0.45593977 0.45554103 0.45493821
 0.44114822 0.43392306 0.42229476 0.40198043 0.39069128 0.38040187
 0.23175342 0.15795203 0.08455868 0.07859543 0.07592381 0.07337738
 0.06124886 0.05872643 0.05785945 0.05701194 0.05786302 0.05830248
 0.05874194 0.0596317  0.06007408 0.06051646 0.06138195 0.06587559
 0.07042054 0.07458527 0.07875    0.09375    0.09375    0.09375
 0.09375    0.09375    0.09375    0.09375    0.09375    0.09375
 0.095625   0.0975     0.099375   0.10125    0.10125    0.10125
 0.10125    0.10125    0.10125    0.10125    0.10125    0.10125
 0.10125    0.10125    0.10125    0.10125    0.10125    0.10125
 0.10125    0.0975     0.09375    0.09       0.08625    0.08625
 0.08625    0.08625    0.08625    0.0825     0.07875    0.07875
 0.07875    0.07875    0.080625   0.0825     0.08625    0.10125
 0.105      0.10875    0.1125     0.11625    0.155625   0.195
 0.234375   0.27375    0.39375    0.45375    0.51375    0.541875
 0.5559375  0.57       0.598125   0.62625    0.643125   0.66
 0.676875   0.69375   ]"
52,1,13,"[0.51       0.20247127 0.14723034 0.1073598  0.08789428 0.08443245
 0.08021083 0.07845524 0.10428427 0.12617761 0.12911531 0.13180393
 0.13535705 0.13718175 0.11282727 0.10619113 0.08955889 0.07993066
 0.06375    0.105      0.12228719 0.1165237  0.11266118 0.10455784
 0.09370359 0.09506232 0.09386026 0.09129948 0.13517524 0.1422853
 0.20261703 0.20377461 0.07252995 0.21       0.25875    0.27375
 0.50625    0.28845097 0.07115251 0.0771091  0.09375    0.09375
 0.10125    0.07875    0.62625   ]"
53,1,14,"[0.76361203 0.07672657 0.06211198 0.06211198 0.06211198 0.09864844
 0.10595574 0.11326303 0.11326303 0.11326303 0.11322585 0.10612794
 0.44209117 0.09864844 0.07672657 0.08403386 0.09864844 0.11326303
 0.26671616 0.50054951 0.61015889 0.67592452]"
54,1,15,"[0.93007828 0.28035853 0.19135582 0.1379542  0.09345284 0.08455257
 0.08455257 0.08455257 0.10235311 0.1379542  0.14685447 0.1473437
 0.16885036 0.23175201 0.24914035 0.22212488 0.21470205 0.23326514
 0.27145826 0.25365771 0.23585717 0.21805663 0.27145826 0.30705934
 0.34266042 0.39387392 0.37792474 0.4932984  0.60076827 0.60076827
 0.61856881 0.53153859 0.45420313 0.46270625 0.12015365 0.1379542
 0.32485988 0.60966854 0.7431726  0.82327504]"
55,1,16,"[0.78375    0.16125    0.13875    0.11625    0.07875    0.07125
 0.07125    0.07125    0.08625    0.10125    0.10125    0.10875
 0.11625    0.18611348 0.10125    0.09375    0.07875    0.07875
 0.07875    0.41254425 0.41970565 0.45198987 0.48375    0.50625
 0.50625    0.52125    0.53522096 0.28800259 0.10396378 0.08735939
 0.10125    0.10125    0.08625    0.07875    0.0825     0.08625
 0.09375    0.10125    0.11625    0.62625    0.69375   ]"
56,1,17,"[0.12992958 0.12992958 0.12992958 0.12992958 0.13797758 0.87979552
 0.87949221 0.84848273 0.79505115 0.78898919 0.79051052 0.78532946
 0.78388433 0.77632501 0.76442146 0.77683365 0.79495689 0.80858334
 0.82017902 0.78145593 0.81588759 0.74471831 0.74471831 0.80176056
 0.12359155 0.09190141 0.07922535 0.07288732 0.07288732 0.07288732
 0.07288732 0.07288732 0.07288732]"
57,1,18,"[0.87071173 0.91890172 0.84272678 0.78915628 0.80155075 0.8277834
 0.80113151 0.82768168 0.81451401 0.91905239 0.85388045 0.74471831
 0.75105634 0.75739437 0.78274648 0.79859155 0.07288732 0.07288732]"
58,1,19,"[0.86663067 0.56393192 0.26123317 0.21976759 0.178302   0.15342266
 0.12854331 0.10781051 0.08558695 0.07995215 0.07439255 0.0728187
 0.07882167 0.0846996  0.09061606 0.09675533 0.10330361 0.11042799
 0.11108945 0.11236391 0.11416032 0.1163558  0.11816269 0.10946776
 0.10191826 0.09794069 0.09383532 0.0846996  0.07611749 0.07525415
 0.07480606 0.06768167 0.06092002 0.06161892 0.06260405 0.06380802
 0.06515358 0.09396954 0.12392583 0.12634264 0.12854331 0.13291779
 0.13494183 0.12812284 0.12133748 0.11132498 0.10070427 0.09641296
 0.09254228 0.08936959 0.08672704 0.09894973 0.11573974 0.13258864
 0.16330708 0.19422215 0.19786805 0.20198485 0.20968478 0.21810669
 0.2172938  0.2172938  0.21859538 0.2138539  0.20990769 0.2064377
 0.20312586 0.19968527 0.19588277 0.15894719 0.12025019 0.08707772
 0.08707772 0.08707772 0.08707772 0.10366396 0.12025019 0.14512954
 0.17000889 0.25294005 0.26952629 0.28611252 0.30269875 0.31928498
 0.37319024 0.4270955  0.45197485 0.53490601 0.54734569 0.55978536
 0.56807848 0.5763716  0.53905257 0.50173355 0.30684531 0.11195707
 0.07878461 0.07463805 0.07049149 0.07049149 0.07049149 0.07049149
 0.08707772 0.10366396 0.10366396 0.10781051 0.11195707 0.11195707
 0.09537084 0.09537084 0.08707772 0.08707772 0.08707772 0.09122428
 0.09537084 0.11195707 0.12025019 0.12854331 0.21562103 0.30269875
 0.56807848 0.63027685 0.69247523 0.76711328]"
59,1,20,"[0.78375    0.21485639 0.13134769 0.08745838 0.059246   0.05803735
 0.06479796 0.08625    0.10125    0.10572298 0.09469252 0.08849735
 0.0818159  0.05833776 0.05833776 0.04796104 0.04796104 0.08247413
 0.09890215 0.11625    0.11143699 0.1060682  0.10061588 0.09820372
 0.08964418 0.08615349 0.13203227 0.14780396 0.22075327 0.22992462
 0.16467151 0.06536183 0.05946351 0.05596597 0.0534231  0.05880329
 0.09014023 0.1405975  0.18444517 0.2104677  0.33082342 0.32459603
 0.38492105 0.4361441  0.4859801  0.54808902 0.54510906 0.51030355
 0.44843771 0.09448877 0.07574746 0.05666414 0.04424338 0.03912496
 0.03980406 0.04318817 0.04312134 0.04445097 0.05104154 0.05389084
 0.05851629 0.06143909 0.0684359  0.06910036 0.07555383 0.08625
 0.11625    0.27375    0.62625    0.69375   ]"
60,1,21,"[0.93493424 0.28182228 0.19235489 0.13867446 0.09394076 0.08499402
 0.08499402 0.08499402 0.1028875  0.12078098 0.12078098 0.13867446
 0.13867446 0.13867446 0.13867446 0.14458445 0.1380643  0.13269896
 0.12634427 0.10835091 0.10955372 0.08868635 0.08771264 0.08591411
 0.0835512  0.10473844 0.12444996 0.12972772 0.13867446 0.13867446
 0.13867446 0.13867446 0.14314783 0.1476212  0.14811298 0.14318334
 0.13825371 0.13844132 0.13862894 0.13428375 0.12993856 0.12497966
 0.12002076 0.12193688 0.11012779 0.11216964 0.1142115  0.10891102
 0.11658559 0.12426016 0.13851446 0.15276876 0.16973193 0.20134696
 0.23296199 0.25044112 0.25514235 0.25984358 0.27700789 0.27494172
 0.27287554 0.27287554 0.27287554 0.18706863 0.23775751 0.41705666
 0.60793967 0.38109631 0.14028803 0.11844885 0.10551019 0.09397937
 0.08745122 0.08244143 0.10606412 0.13082396 0.1301696  0.12837429
 0.10722398 0.10494094 0.10601293 0.0999776  0.10321031 0.11118296
 0.11867004 0.1304211  0.14085479 0.15994658 0.26279609 0.35877868
 0.49988799 0.63146834 0.74705272 0.82757337]"
